TIME,X error,Y error,X,Y,thetaX,thetaY,slidingY,slidingY,error_x_dot,error_y_dot,saturation_x,saturation_y
18.30302333831787,-8,-6,319,243,-0.5334683097164874,0.044610905331652385,-0.025635452701896697,0.009635452701896694,-0.015635452701896695,0.015635452701896695,0,0
18.335832118988037,-7,-5,318,242,-0.3061849357011635,-0.14755900515718723,-0.01,-0.006,0.0,0.0,0,0
18.367833137512207,-7,-4,318,241,-0.02664191204173073,0.06983462755915433,0.006967362792196598,0.010717362792196598,0.0157173627921966,0.0157173627921966,0,0
18.399329900741577,-7,-4,318,241,-0.2682471276480782,0.09291850425757725,-0.00875,0.01162450268957399,0.0,0.01562450268957399,0,0
18.43190908432007,-7,-3,318,240,-0.2682471276480782,-0.0985706030426281,-0.00875,-0.004,0.0,0.0,0,0
18.464197635650635,-4,-2,315,239,-0.2682471276480782,0.11377091850234133,-0.00875,0.012347223136988005,0.0,0.015347223136988006,0,0
18.495170831680298,-4,-3,315,240,0.5194050755492576,0.13951853738914582,0.041456094751454654,0.013485364917151549,0.04645609475145465,0.015485364917151549,0,0
18.527219533920288,-4,-7,315,244,-0.15386177673425303,-0.2611144887937061,-0.005,-0.018639300495917072,0.0,-0.015639300495917073,0,0
18.559870719909668,-4,-6,315,243,-0.15386177673425303,-0.8591149727258414,-0.005,-0.07140983430335233,0.0,-0.06440983430335233,0,0
18.591904163360596,-4,-6,315,243,-0.15386177673425303,0.04073702065557983,-0.005,0.009313379433219665,0.0,0.015313379433219665,0,0
18.639482975006104,-3,-7,314,244,-0.15386177673425303,-0.14755900515718723,-0.005,-0.006,0.0,0.0,0,0
18.671883821487427,-4,-7,315,244,0.04673659957860387,-0.2969736080980953,0.006758879534976949,-0.01750887953497695,0.010508879534976949,-0.010508879534976949,0,0
18.70316195487976,-4,-6,315,243,-0.3828815369936731,-0.171979502500152,-0.020431695597465764,-0.007,-0.015431695597465765,0.0,0,0
18.73506188392639,-3,-6,314,243,-0.15386177673425303,0.04881685334877627,-0.005,0.009985608659196584,0.0,0.015985608659196585,0,0
18.76726746559143,1,-6,310,243,0.1175520593236736,-0.14755900515718723,0.011461965588777184,-0.006,0.015211965588777184,0.0,0,0
18.799363374710083,13,-12,298,249,0.9137884447621637,-0.14755900515718723,0.06527735543750382,-0.006,0.06402735543750382,0.0,0,0
18.831660747528076,23,-23,288,260,2.3521539316209137,-1.2135520621294038,0.20318971178131034,-0.10546985589065518,0.18693971178131036,-0.09346985589065518,0,0
18.86376643180847,-123,-238,434,475,2.4191139576166347,-1.9156193290915835,0.18356135348614033,-0.19329248883475433,0.15481135348614034,-0.17029248883475434,0,0
18.8953914642334,-123,-238,434,475,3.5,3.5,-2.427490667305307,-3.5863167361002812,-2.273740667305307,-3.3483167361002812,0,0
18.927330255508423,-123,-238,434,475,-3.5,-3.5,-0.15375,-0.238,0.0,0.0,0,0
18.959420680999756,104,-51,207,288,-3.5,-3.5,-0.15375,-0.238,0.0,0.0,0,0
18.992031574249268,120,-68,191,305,-3.5,-3.5,3.666880495107617,2.8626416413441604,3.536880495107617,2.9136416413441606,0,0
19.03957176208496,138,-80,173,317,3.5,-2.912605190549159,0.395316800701857,-0.3286491007457232,0.245316800701857,-0.2606491007457232,0,0
19.071085453033447,156,-96,155,333,3.5,-2.676813946832466,0.36181351367616543,-0.2062090091174435,0.18931351367616542,-0.12620900911744348,0,0
19.10300922393799,173,-106,138,343,3.5,-3.2768692091243374,0.47216682697602685,-0.3423705128675796,0.27716682697602685,-0.24637051286757958,0,0
19.135565280914307,188,-117,123,354,3.5,-3.216690719366726,0.4821776022824747,-0.2624280013426322,0.2659276022824747,-0.15642800134263224,0,0
19.167275428771973,204,-127,107,364,3.5,-3.4340503822527846,0.472653778160555,-0.29127943731774036,0.23765377816055502,-0.17427943731774037,0,0
19.199968576431274,218,-137,93,374,3.5,-3.5,0.5072851686440804,-0.28467823040255025,0.25228516864408035,-0.15767823040255025,0,0
19.23157286643982,232,-146,79,383,3.5,-3.5,0.4866121458523247,-0.2899372470373748,0.21411214585232471,-0.1529372470373748,0,0
19.263282537460327,245,-154,66,391,3.5,-3.5,0.5114889180585105,-0.2883857330376134,0.22148891805851043,-0.1423857330376134,0,0
19.295357704162598,256,-161,55,398,3.5,-3.5,0.511234781954887,-0.2801444812030076,0.20498478195488695,-0.12614448120300764,0,0
19.327009916305542,266,-169,45,406,3.5,-3.5,0.4914722187121377,-0.2701186846349967,0.1714722187121377,-0.10911868463499672,0,0
19.359855890274048,275,-176,36,413,3.5,-3.5,0.4856438586242151,-0.2915150868993721,0.15314385862421512,-0.1225150868993721,0,0
19.391033172607422,282,-182,29,419,3.5,-3.5,0.48504107309952477,-0.2858930568551855,0.14129107309952477,-0.1098930568551855,0,0
19.439314365386963,286,-184,25,421,3.5,-3.5,0.46128311645967257,-0.27524267125114865,0.10878311645967259,-0.09324267125114867,0,0
19.471609354019165,289,-186,22,423,3.5,-3.5,0.3989229745544687,-0.20471148727723434,0.04142297455446868,-0.02071148727723434,0,0
19.503437280654907,290,-188,21,425,3.5,-3.5,0.40917796471367957,-0.2179519764757864,0.047927964713679584,-0.03195197647578639,0,0
19.534971475601196,290,-186,21,423,3.5,-3.5,0.37820947444118175,-0.21941894888236355,0.015709474441181773,-0.031418948882363545,0,0
19.56783652305603,288,-183,23,420,3.5,-3.5,0.3625,-0.1552614638221779,0.0,0.0307385361778221,0,0
19.59954285621643,285,-180,26,417,3.5,-3.5,0.3286193671956246,-0.13592905079343698,-0.03138063280437534,0.04707094920656301,0,0
19.63154411315918,281,-176,30,413,3.5,-3.4744540959096697,0.30894083963725494,-0.132690839637255,-0.04730916036274499,0.04730916036274499,0,0
19.66343855857849,275,-171,36,408,3.5,-3.28488235303145,0.2887524548698816,-0.11350245486988066,-0.062497545130118466,0.062497545130119334,0,0
19.69549870491028,268,-164,43,401,3.5,-3.0554927624508714,0.2496897346290412,-0.09261644552420147,-0.09406026537095878,0.07838355447579855,0,0
19.72745704650879,259,-158,52,395,3.5,-2.6224743389276024,0.22583019260801657,-0.05483019260801657,-0.10916980739198344,0.10916980739198344,0,0
19.760183334350586,250,-151,61,388,3.5,-2.6398294324986047,0.18294169221816867,-0.06412779481211245,-0.14080830778183132,0.09387220518788755,0,0
19.79118037223816,240,-143,71,380,3.5,-2.3533492408957803,0.17499586198857664,-0.044052337102226266,-0.13750413801142336,0.10694766289777373,0,0
19.83997869491577,229,-134,82,371,3.5,-1.9667851932795934,0.14358366585866106,-0.01786693268692882,-0.15641633414133893,0.12513306731307117,0,0
19.8718421459198,217,-126,94,363,3.5,-2.101613722131279,0.17125794074103634,-0.03991558787902978,-0.11499205925896368,0.09408441212097023,0,0
19.902984380722046,205,-115,106,352,3.5,-1.5489682806339926,0.08294647947921716,-0.0004643196528114346,-0.18830352052078284,0.12553568034718857,0,0
19.935584783554077,192,-105,119,342,3.5,-0.7816435257222502,0.06956406571070359,0.056128773098521476,-0.1866859342892964,0.17112877309852148,0,0
19.967353105545044,178,-95,133,332,3.5,-0.6882550596802327,0.034323960981645335,0.05321233770642701,-0.20567603901835466,0.158212337706427,0,0
19.999343872070312,163,-83,148,320,3.439816133911112,-0.4754707932329907,0.0021547138375633823,0.06238949011602593,-0.2203452861624366,0.15738949011602593,0,0
20.03192973136902,147,-72,164,309,2.6684296590031695,0.04274464705268314,-0.030692647508179127,0.10455411800654345,-0.23444264750817914,0.18755411800654345,0,0
20.06328058242798,130,-60,181,297,1.9606935007702604,0.11423659143335335,-0.06175526431315187,0.0967848692152919,-0.24550526431315187,0.1687848692152919,0,0
20.095886707305908,113,-49,198,286,1.123358935547416,0.5259006434019848,-0.10862501616031009,0.13138236434845427,-0.2711250161603101,0.19138236434845426,0,0
20.12737774848938,96,-37,215,274,0.6946702070292715,0.5758947043698626,-0.11943721848493713,0.11967996490201806,-0.26068721848493714,0.16867996490201806,0,0
20.15946650505066,77,-26,234,263,0.10540456123935239,0.9551696738458547,-0.1499180363862117,0.15353037862556126,-0.2699180363862117,0.19053037862556127,0,0
20.191577196121216,59,-14,252,251,-0.5535220042538328,1.003272866087575,-0.1908841130351443,0.14023553912560982,-0.2871341130351443,0.16623553912560982,0,0
20.2389817237854,40,-4,271,241,-1.0453409045142306,1.386072718139348,-0.2155101282748792,0.17884008551658603,-0.2892601282748792,0.19284008551658605,0,0
20.271028995513916,20,7,291,230,-0.9377660640119655,0.9683292892128891,-0.1463983576741274,0.0993675566705934,-0.19639835767412742,0.1033675566705934,0,0
20.30305027961731,0,17,311,220,-2.104052452428116,1.641178529386816,-0.28674681512092876,0.17846074831651082,-0.3117468151209288,0.1714607483165108,0,0
20.335608959197998,-21,27,332,210,-2.562107268971087,1.7346816458516323,-0.31256224336952554,0.17328112168476278,-0.31256224336952554,0.1562811216847628,0,0
20.36759614944458,-41,38,352,199,-3.0536434103787364,1.9230218566937711,-0.3586363332754704,0.18527920632165254,-0.3323863332754704,0.15827920632165254,0,0
20.399044275283813,-63,48,374,189,-3.4431440939325397,2.1797787215179882,-0.36387514534450377,0.20994382993947705,-0.31262514534450375,0.17194382993947704,0,0
20.431904315948486,-85,56,396,181,-3.5,2.2653697902785708,-0.4177807893537909,0.20210490425172323,-0.33903078935379094,0.1541049042517232,0,0
20.463285446166992,-104,65,415,172,-3.5,2.2581285599552223,-0.45148087053471225,0.18153849837625896,-0.34523087053471224,0.12553849837625897,0,0
20.4958975315094,-110,74,421,163,-3.5,2.5033240691683156,-0.43272969564358527,0.20839827688380363,-0.30272969564358526,0.14339827688380363,0,0
20.52795672416687,-108,80,419,157,-3.5,2.6300074801821993,-0.22949043754797685,0.21198565632196503,-0.09199043754797684,0.13798565632196505,0,0
20.559900045394897,-105,87,416,150,-3.3833753841033327,2.507944213050668,-0.10380769860038967,0.173576904198831,0.031192301399610337,0.09357690419883101,0,0
20.59169864654541,-102,91,413,146,-3.1213036414520676,2.715913838195415,-0.08429182713837882,0.1965690700104492,0.04695817286162118,0.1095690700104492,0,0
